Time,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,StripperTemperatureDegC,CompressorWorkkW,abnormality_score,Recommended_Action
2004-01-05 08:02:00,42.315,2695.3,74.726,120.41,0.32401,80.263,66.019,341.69,23.1,System Normal
2004-01-05 08:03:00,42.461,2697.1,75.087,120.39,0.32196,80.326,66.024,341.57,15.36,System Normal
2004-01-05 08:04:00,41.919,2696.5,75.058,120.41,0.34284,80.305,66.006,341.61,13.42,System Normal
2004-01-05 08:05:00,42.407,2698.2,76.081,120.39,0.34355,80.407,66.029,341.58,18.87,System Normal
2004-01-05 08:06:00,42.267,2699.6,75.903,120.41,0.3419,80.561,66.043,341.51,2.22,System Normal
2004-01-05 08:07:00,42.263,2700.4,74.824,120.39,0.34001,80.498,66.086,341.56,3.47,System Normal
2004-01-05 08:08:00,42.666,2699.2,75.643,120.39,0.3224,80.456,66.082,341.27,38.93,System Normal
2004-01-05 08:09:00,42.511,2697.6,75.221,120.39,0.3228,80.347,66.043,341.61,28.14,System Normal
2004-01-05 08:10:00,42.335,2695.9,75.075,120.43,0.33523,80.132,65.983,340.95,6.69,System Normal
2004-01-05 08:11:00,42.474,2694.4,75.389,120.37,0.33464,80.213,65.917,340.96,13.94,System Normal
2004-01-05 08:12:00,42.206,2692.2,75.372,120.42,0.35006,80.136,65.858,340.75,7.74,System Normal
2004-01-05 08:13:00,41.937,2691.5,75.28,120.39,0.34775,80.178,65.836,340.61,17.53,System Normal
2004-01-05 08:14:00,41.88,2692.7,75.186,120.44,0.3245,80.361,65.823,340.57,14.44,System Normal
2004-01-05 08:15:00,42.741,2691.2,75.53,120.43,0.3264,80.446,65.872,340.02,19.95,System Normal
2004-01-05 08:16:00,42.443,2686.0,75.369,120.41,0.36105,80.398,65.932,339.31,19.12,System Normal
2004-01-05 08:17:00,41.966,2684.4,74.779,120.39,0.36237,80.398,65.961,339.19,3.93,System Normal
2004-01-05 08:18:00,42.533,2685.4,74.818,120.39,0.33563,80.473,65.966,338.78,11.42,System Normal
2004-01-05 08:19:00,42.07,2686.6,74.117,120.4,0.33465,80.517,65.993,338.99,16.57,System Normal
2004-01-05 08:20:00,41.885,2687.1,74.449,120.37,0.36265,80.495,65.997,339.02,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-05 08:21:00,41.855,2692.1,75.447,120.41,0.35557,80.849,66.022,339.15,30.48,System Normal
2004-01-05 08:22:00,42.473,2692.5,74.688,120.41,0.34053,80.858,66.1,338.64,1.93,System Normal
2004-01-05 08:23:00,42.4,2693.4,75.141,120.41,0.34037,80.661,66.089,338.91,7.17,System Normal
2004-01-05 08:24:00,42.52,2691.9,74.981,120.4,0.33858,80.383,66.028,339.16,1.32,System Normal
2004-01-05 08:25:00,41.991,2692.0,74.979,120.4,0.33697,80.253,65.938,339.79,6.11,System Normal
2004-01-05 08:26:00,42.342,2693.1,74.788,120.41,0.35282,80.414,65.889,340.29,5.55,System Normal
2004-01-05 08:27:00,42.251,2694.9,74.779,120.41,0.34893,80.598,65.922,339.55,1.08,System Normal
2004-01-05 08:28:00,42.515,2692.1,74.908,120.39,0.37026,80.45,65.949,339.13,13.7,System Normal
2004-01-05 08:29:00,42.035,2693.0,75.451,120.37,0.36959,80.416,65.942,340.24,31.93,System Normal
2004-01-05 08:30:00,42.416,2696.4,74.367,120.41,0.33856,80.479,65.9,339.99,1.8,System Normal
2004-01-05 08:31:00,42.325,2699.4,73.995,120.39,0.34148,80.563,65.941,339.72,3.85,System Normal
2004-01-05 08:32:00,42.324,2697.7,74.317,120.41,0.34562,80.424,65.928,340.21,7.83,System Normal
2004-01-05 08:33:00,42.483,2699.0,74.98,120.4,0.35248,80.186,65.847,340.95,3.8,System Normal
2004-01-05 08:34:00,42.663,2701.1,75.291,120.41,0.33586,80.326,65.769,341.14,23.29,System Normal
2004-01-05 08:35:00,42.233,2701.4,73.877,120.39,0.33746,80.139,65.745,341.61,11.48,System Normal
2004-01-05 08:36:00,42.542,2703.3,74.293,120.44,0.35402,80.313,65.709,341.44,21.6,System Normal
2004-01-05 08:37:00,42.417,2703.5,73.799,120.42,0.35658,80.416,65.774,341.45,17.56,System Normal
2004-01-05 08:38:00,42.293,2703.9,74.599,120.41,0.38318,80.342,65.76,341.33,24.48,System Normal
2004-01-05 08:39:00,42.705,2703.5,74.212,120.41,0.38408,80.41,65.776,341.58,82.26,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-05 08:40:00,42.388,2702.1,74.122,120.41,0.34743,80.206,65.74,341.76,10.36,System Normal
2004-01-05 08:41:00,42.834,2702.9,74.957,120.4,0.34567,80.13,65.706,341.78,3.96,System Normal
2004-01-05 08:42:00,42.221,2705.3,74.933,120.37,0.33836,80.164,65.668,342.27,0.54,System Normal
2004-01-05 08:43:00,42.317,2706.4,74.101,120.4,0.34333,80.208,65.672,341.71,2.05,System Normal
2004-01-05 08:44:00,42.516,2709.2,74.49,120.4,0.32114,80.357,65.732,342.01,5.0,System Normal
2004-01-05 08:45:00,42.299,2710.8,74.614,120.39,0.32551,80.126,65.763,342.81,22.26,System Normal
2004-01-05 08:46:00,42.293,2711.0,74.468,120.38,0.35599,80.087,65.704,343.55,7.74,System Normal
2004-01-05 08:47:00,42.324,2712.8,74.668,120.38,0.35464,79.975,65.678,343.13,8.3,System Normal
2004-01-05 08:48:00,42.529,2716.3,75.098,120.42,0.34582,80.082,65.649,344.09,4.04,System Normal
2004-01-05 08:49:00,42.257,2717.2,75.196,120.43,0.347,80.02,65.663,343.89,13.84,System Normal
2004-01-05 08:50:00,42.423,2717.3,75.598,120.39,0.32665,79.949,65.659,344.16,30.75,System Normal
2004-01-05 08:51:00,42.271,2718.4,74.897,120.41,0.32713,80.016,65.605,343.99,23.62,System Normal
2004-01-05 08:52:00,42.119,2719.2,74.242,120.42,0.31639,80.011,65.581,343.71,5.73,System Normal
2004-01-05 08:53:00,42.088,2718.6,74.927,120.4,0.31957,79.971,65.559,343.18,2.38,System Normal
2004-01-05 08:54:00,42.44,2716.4,75.436,120.41,0.32261,79.869,65.527,343.01,10.49,System Normal
2004-01-05 08:55:00,42.473,2717.3,74.893,120.38,0.32576,79.934,65.498,342.87,14.79,System Normal
2004-01-05 08:56:00,42.34,2717.5,74.794,120.4,0.32629,79.892,65.519,342.98,0.39,System Normal
2004-01-05 08:57:00,41.972,2718.7,75.393,120.4,0.32296,79.946,65.454,342.94,25.44,System Normal
2004-01-05 08:58:00,42.486,2716.0,75.758,120.4,0.34501,79.708,65.432,343.05,10.16,System Normal
2004-01-05 08:59:00,42.361,2715.7,75.004,120.39,0.34714,79.697,65.33,342.45,11.43,System Normal
2004-01-05 09:00:00,42.096,2715.5,75.674,120.4,0.32809,79.717,65.309,342.22,25.7,System Normal
2004-01-05 09:01:00,41.952,2715.6,75.772,120.41,0.33076,79.883,65.327,342.31,4.99,System Normal
2004-01-05 09:02:00,42.311,2712.6,74.923,120.37,0.33163,79.677,65.328,342.01,9.47,System Normal
2004-01-05 09:03:00,42.372,2715.7,75.631,120.38,0.33413,80.016,65.296,341.99,3.59,System Normal
2004-01-05 09:04:00,42.029,2715.8,74.63,120.41,0.31933,80.086,65.368,341.89,1.45,System Normal
2004-01-05 09:05:00,42.421,2711.6,76.043,120.36,0.31959,79.762,65.339,341.52,6.89,System Normal
2004-01-05 09:06:00,42.206,2713.0,75.807,120.43,0.32931,79.733,65.267,341.72,19.36,System Normal
2004-01-05 09:07:00,42.646,2714.7,74.901,120.36,0.32858,79.967,65.233,341.29,36.61,System Normal
2004-01-05 09:08:00,42.547,2714.7,75.569,120.42,0.3171,79.952,65.267,341.0,7.2,System Normal
2004-01-05 09:09:00,42.14,2714.5,75.791,120.41,0.32086,79.885,65.232,341.69,8.88,System Normal
2004-01-05 09:10:00,41.777,2712.6,76.075,120.39,0.30993,79.813,65.202,340.99,29.74,System Normal
2004-01-05 09:11:00,42.146,2714.1,75.445,120.39,0.30976,79.924,65.169,341.17,1.62,System Normal
2004-01-05 09:12:00,42.479,2715.7,75.383,120.39,0.30721,80.164,65.209,340.98,2.32,System Normal
2004-01-05 09:13:00,42.232,2713.4,75.715,120.39,0.31154,80.017,65.249,340.91,4.16,System Normal
2004-01-05 09:14:00,42.377,2708.6,75.317,120.42,0.33568,79.849,65.22,339.65,7.28,System Normal
2004-01-05 09:15:00,42.335,2703.7,76.182,120.38,0.33536,79.58,65.141,339.85,2.55,System Normal
2004-01-05 09:16:00,42.53,2706.5,75.623,120.41,0.32354,79.774,65.078,340.05,7.06,System Normal
2004-01-05 09:17:00,42.316,2706.5,75.024,120.4,0.32694,79.98,65.117,339.7,8.4,System Normal
2004-01-05 09:18:00,42.514,2706.6,75.226,120.41,0.3258,80.14,65.207,339.32,2.76,System Normal
2004-01-05 09:19:00,42.125,2707.1,74.852,120.42,0.32913,80.426,65.301,338.73,3.43,System Normal
2004-01-05 09:20:00,42.224,2704.6,75.658,120.39,0.32464,80.174,65.369,338.61,2.98,System Normal
2004-01-05 09:21:00,42.276,2703.1,76.222,120.41,0.32467,79.979,65.377,338.62,8.77,System Normal
2004-01-05 09:22:00,42.419,2701.0,75.796,120.36,0.34916,79.832,65.303,339.28,15.2,System Normal
2004-01-05 09:23:00,41.98,2701.9,74.726,120.37,0.34547,79.961,65.319,338.88,53.79,ACTION: Inform shift supervisor of the deviation.
2004-01-05 09:24:00,42.109,2703.4,75.121,120.39,0.33754,80.017,65.354,339.46,7.16,System Normal
2004-01-05 09:25:00,42.386,2705.6,75.328,120.42,0.33801,80.101,65.384,339.15,8.14,System Normal
2004-01-05 09:26:00,42.043,2706.7,74.789,120.4,0.31854,80.257,65.448,338.48,10.06,System Normal
2004-01-05 09:27:00,42.147,2706.1,74.809,120.46,0.31963,80.275,65.486,339.08,6.99,System Normal
2004-01-05 09:28:00,42.507,2703.3,75.634,120.4,0.31877,80.171,65.584,338.52,2.86,System Normal
2004-01-05 09:29:00,42.304,2703.3,74.792,120.45,0.3196,80.265,65.582,338.61,8.21,System Normal
2004-01-05 09:30:00,42.313,2698.9,74.426,120.39,0.34032,80.089,65.595,338.24,7.88,System Normal
2004-01-05 09:31:00,42.201,2695.3,74.904,120.43,0.34075,79.922,65.57,338.31,6.29,System Normal
2004-01-05 09:32:00,42.307,2694.4,74.63,120.38,0.32674,79.882,65.496,337.85,25.87,System Normal
2004-01-05 09:33:00,42.296,2697.7,75.835,120.42,0.32202,80.148,65.53,338.46,11.59,System Normal
2004-01-05 09:34:00,42.089,2698.9,75.004,120.42,0.3276,80.468,65.649,338.18,2.52,System Normal
2004-01-05 09:35:00,41.906,2698.7,74.984,120.43,0.32654,80.485,65.756,338.18,17.01,System Normal
2004-01-05 09:36:00,42.247,2697.2,75.096,120.37,0.33566,80.335,65.804,338.44,1.51,System Normal
2004-01-05 09:37:00,42.469,2696.4,74.732,120.37,0.33915,80.118,65.777,338.51,16.14,System Normal
2004-01-05 09:38:00,41.953,2700.0,75.54,120.4,0.31055,80.1,65.74,339.31,10.34,System Normal
2004-01-05 09:39:00,42.4,2700.8,75.456,120.41,0.30754,80.197,65.758,339.46,18.26,System Normal
2004-01-05 09:40:00,42.182,2702.1,73.583,120.38,0.34046,80.307,65.793,340.06,66.41,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-05 09:41:00,42.187,2701.0,75.38,120.4,0.33861,80.186,65.83,339.69,2.55,System Normal
2004-01-05 09:42:00,42.66,2702.2,75.11,120.4,0.34632,80.208,65.859,339.93,5.39,System Normal
2004-01-05 09:43:00,42.033,2702.0,74.077,120.4,0.34334,80.268,65.885,340.27,0.98,System Normal
2004-01-05 09:44:00,42.632,2702.8,74.994,120.41,0.34509,80.228,65.952,340.37,6.44,System Normal
2004-01-05 09:45:00,42.549,2701.9,74.697,120.39,0.34117,80.193,65.976,340.53,16.84,System Normal
2004-01-05 09:46:00,42.676,2702.5,73.898,120.43,0.33726,80.214,65.998,340.62,3.64,System Normal
2004-01-05 09:47:00,42.551,2700.4,74.991,120.42,0.34188,80.063,66.035,340.69,20.8,System Normal
2004-01-05 09:48:00,42.585,2699.1,75.094,120.42,0.35496,80.025,66.049,341.16,11.61,System Normal
2004-01-05 09:49:00,42.321,2698.6,74.909,120.41,0.35442,80.081,66.071,340.98,10.1,System Normal
2004-01-05 09:50:00,42.311,2699.5,75.019,120.4,0.34401,80.388,66.159,341.2,5.61,System Normal
2004-01-05 09:51:00,42.297,2699.4,75.124,120.41,0.34525,80.364,66.255,341.52,17.03,System Normal
2004-01-05 09:52:00,42.569,2699.4,74.83,120.37,0.33807,80.346,66.334,340.99,6.92,System Normal
2004-01-05 09:53:00,42.223,2698.7,75.483,120.38,0.33962,80.219,66.332,341.6,1.98,System Normal
2004-01-05 09:54:00,42.481,2700.2,73.881,120.39,0.32563,80.231,66.382,341.21,3.14,System Normal
2004-01-05 09:55:00,42.173,2698.7,74.719,120.41,0.32683,80.045,66.375,342.14,4.98,System Normal
2004-01-05 09:56:00,42.441,2700.6,74.579,120.39,0.34093,80.236,66.345,341.96,18.41,System Normal
2004-01-05 09:57:00,42.559,2700.1,74.391,120.41,0.34549,80.31,66.446,341.66,2.5,System Normal
2004-01-05 09:58:00,42.226,2699.4,74.558,120.4,0.32365,80.146,66.43,341.36,9.44,System Normal
2004-01-05 09:59:00,42.115,2702.7,74.903,120.4,0.32331,80.214,66.451,341.76,5.1,System Normal
2004-01-05 10:00:00,42.356,2700.2,74.521,120.4,0.3411,80.053,66.442,341.71,11.52,System Normal
2004-01-05 10:01:00,42.466,2702.9,74.504,120.39,0.34046,80.294,66.461,341.96,17.08,System Normal
2004-01-05 10:02:00,42.237,2700.9,74.47,120.42,0.36105,80.188,66.514,341.3,23.96,System Normal
2004-01-05 10:03:00,42.068,2699.3,74.792,120.4,0.35817,80.108,66.497,341.33,4.41,System Normal
2004-01-05 10:04:00,42.455,2700.2,74.579,120.39,0.33068,80.119,66.506,341.42,20.7,System Normal
2004-01-05 10:05:00,42.503,2699.1,75.462,120.42,0.32855,80.039,66.512,340.89,1.52,System Normal
2004-01-05 10:06:00,42.559,2699.1,75.459,120.38,0.35362,80.183,66.521,340.86,4.36,System Normal
2004-01-05 10:07:00,42.346,2700.5,74.608,120.39,0.3496,80.294,66.591,340.87,25.96,System Normal
2004-01-05 10:08:00,42.175,2702.7,75.611,120.38,0.33265,80.344,66.608,341.07,12.92,System Normal
2004-01-05 10:09:00,42.1,2702.2,74.079,120.42,0.33275,80.331,66.678,341.13,3.33,System Normal
2004-01-05 10:10:00,42.234,2703.2,74.399,120.38,0.32463,80.106,66.622,341.5,5.23,System Normal
2004-01-05 10:11:00,42.329,2703.4,74.766,120.39,0.32559,79.964,66.58,341.57,7.96,System Normal
2004-01-05 10:12:00,42.205,2709.1,75.231,120.4,0.34852,80.392,66.572,341.75,32.82,System Normal
2004-01-05 10:13:00,42.13,2708.7,74.957,120.41,0.3452,80.385,66.64,342.14,29.7,System Normal
2004-01-05 10:14:00,41.974,2708.2,74.626,120.41,0.32989,80.271,66.662,342.12,22.48,System Normal
2004-01-05 10:15:00,42.501,2705.3,75.254,120.38,0.32957,80.06,66.613,341.62,3.07,System Normal
2004-01-05 10:16:00,42.366,2706.8,74.444,120.43,0.31926,80.166,66.559,341.83,23.46,System Normal
2004-01-05 10:17:00,42.207,2705.5,75.134,120.4,0.32063,80.177,66.576,342.19,29.13,System Normal
2004-01-05 10:18:00,42.686,2704.1,74.357,120.41,0.336,80.104,66.517,341.47,2.51,System Normal
2004-01-05 10:19:00,42.163,2702.8,74.812,120.43,0.33826,80.097,66.527,341.81,0.74,System Normal
2004-01-05 10:20:00,42.141,2699.2,73.976,120.39,0.33372,79.964,66.5,341.74,2.93,System Normal
2004-01-05 10:21:00,42.383,2698.5,74.701,120.39,0.33549,79.84,66.421,342.11,10.13,System Normal
2004-01-05 10:22:00,42.517,2702.4,74.384,120.38,0.32235,80.08,66.389,341.88,7.41,System Normal
2004-01-05 10:23:00,42.492,2704.4,75.218,120.39,0.3201,80.156,66.424,342.03,12.8,System Normal
2004-01-05 10:24:00,42.51,2704.0,75.807,120.44,0.34539,80.253,66.445,341.71,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-05 10:25:00,42.414,2703.5,74.78,120.36,0.34596,80.288,66.458,341.89,7.71,System Normal
2004-01-05 10:26:00,42.407,2705.8,76.014,120.42,0.33557,80.411,66.499,342.32,75.92,ACTION: Inform shift supervisor of the deviation.
2004-01-05 10:27:00,42.479,2701.3,75.472,120.37,0.3354,79.953,66.467,341.92,5.14,System Normal
2004-01-05 10:28:00,42.201,2700.7,75.313,120.38,0.34627,79.842,66.32,341.96,5.93,System Normal
2004-01-05 10:29:00,42.576,2702.0,75.619,120.4,0.34349,79.99,66.258,342.24,7.68,System Normal
2004-01-05 10:30:00,42.199,2704.7,75.235,120.43,0.32753,80.307,66.265,341.97,9.4,System Normal
2004-01-05 10:31:00,42.548,2707.2,75.159,120.4,0.32956,80.497,66.349,342.18,20.14,System Normal
2004-01-05 10:32:00,42.674,2705.1,76.231,120.39,0.33134,80.383,66.381,342.0,6.36,System Normal
2004-01-05 10:33:00,42.405,2700.6,75.153,120.39,0.33567,79.899,66.314,342.35,2.07,System Normal
2004-01-05 10:34:00,42.26,2700.9,75.077,120.4,0.33942,79.89,66.191,342.83,3.91,System Normal
2004-01-05 10:35:00,42.252,2705.1,75.034,120.41,0.33864,80.209,66.176,342.53,19.0,System Normal
2004-01-05 10:36:00,42.376,2705.1,74.692,120.41,0.32677,80.25,66.176,342.55,9.85,System Normal
2004-01-05 10:37:00,42.314,2704.9,74.468,120.42,0.32849,80.348,66.23,342.33,21.39,System Normal
2004-01-05 10:38:00,42.368,2700.9,74.811,120.42,0.36388,80.079,66.183,342.25,9.85,System Normal
2004-01-05 10:39:00,42.434,2699.3,75.489,120.39,0.36067,80.073,66.129,342.18,12.7,System Normal
2004-01-05 10:40:00,42.63,2700.5,74.509,120.4,0.31697,80.2,66.124,342.3,30.35,System Normal
2004-01-05 10:41:00,42.427,2701.2,75.452,120.4,0.31709,80.353,66.181,341.66,42.9,System Normal
2004-01-05 10:42:00,42.445,2698.4,75.265,120.39,0.33337,80.182,66.199,341.61,11.62,System Normal
2004-01-05 10:43:00,42.362,2696.0,74.803,120.41,0.33152,80.168,66.205,341.2,12.67,System Normal
2004-01-05 10:44:00,42.352,2696.5,75.092,120.39,0.34901,80.182,66.222,341.43,3.5,System Normal
2004-01-05 10:45:00,41.881,2698.6,74.714,120.38,0.34795,80.355,66.263,340.88,3.35,System Normal
2004-01-05 10:46:00,42.179,2702.1,74.483,120.39,0.33626,80.483,66.285,341.76,20.07,System Normal
2004-01-05 10:47:00,41.848,2702.0,74.708,120.4,0.33704,80.232,66.262,341.73,1.37,System Normal
2004-01-05 10:48:00,42.198,2702.3,74.616,120.38,0.3327,80.238,66.216,341.94,8.87,System Normal
2004-01-05 10:49:00,42.124,2701.7,75.041,120.41,0.32942,80.248,66.192,341.83,25.37,System Normal
2004-01-05 10:50:00,42.552,2703.7,75.304,120.42,0.33785,80.386,66.165,341.57,1.26,System Normal
2004-01-05 10:51:00,42.048,2700.2,74.167,120.41,0.33758,80.132,66.152,341.03,14.84,System Normal
2004-01-05 10:52:00,42.378,2701.1,74.043,120.39,0.33128,80.053,66.062,341.22,2.36,System Normal
2004-01-05 10:53:00,42.062,2700.1,75.022,120.4,0.32892,80.092,66.008,341.57,2.39,System Normal
2004-01-05 10:54:00,42.06,2699.5,75.15,120.41,0.32893,80.188,66.012,341.3,19.84,System Normal
2004-01-05 10:55:00,42.36,2698.5,75.338,120.44,0.32491,80.2,66.0,341.21,15.47,System Normal
2004-01-05 10:56:00,42.22,2697.9,73.952,120.37,0.34162,80.263,66.039,340.55,43.77,System Normal
2004-01-05 10:57:00,42.321,2697.5,75.828,120.43,0.3399,80.335,66.05,340.41,33.41,System Normal
2004-01-05 10:58:00,41.988,2697.2,75.137,120.36,0.325,80.309,66.094,340.52,2.35,System Normal
2004-01-05 10:59:00,42.425,2699.7,75.03,120.38,0.32617,80.372,66.058,340.65,9.82,System Normal
2004-01-05 11:00:00,42.266,2699.4,76.417,120.37,0.32047,80.221,66.068,340.44,19.18,System Normal
2004-01-05 11:01:00,42.285,2699.5,75.325,120.4,0.32089,80.079,65.964,340.8,10.14,System Normal
2004-01-05 11:02:00,42.354,2701.0,75.475,120.4,0.37228,80.058,65.883,340.84,13.49,System Normal
2004-01-05 11:03:00,42.621,2703.0,75.568,120.41,0.37354,80.217,65.827,341.24,23.88,System Normal
2004-01-05 11:04:00,42.524,2706.9,75.461,120.41,0.32429,80.481,65.862,341.99,14.3,System Normal
2004-01-05 11:05:00,42.433,2706.7,74.773,120.41,0.32228,80.403,65.918,341.79,11.71,System Normal
2004-01-05 11:06:00,42.479,2702.9,74.473,120.42,0.33192,80.062,65.862,341.75,5.37,System Normal
2004-01-05 11:07:00,42.334,2701.2,75.045,120.42,0.33307,80.042,65.775,341.58,23.48,System Normal
2004-01-05 11:08:00,42.382,2701.2,74.955,120.4,0.3315,80.067,65.715,342.0,3.95,System Normal
2004-01-05 11:09:00,42.138,2702.3,74.976,120.4,0.33231,80.22,65.7,341.96,1.85,System Normal
2004-01-05 11:10:00,42.322,2703.0,75.481,120.4,0.34304,80.299,65.735,341.41,14.86,System Normal
2004-01-05 11:11:00,42.37,2701.8,75.008,120.42,0.34314,80.188,65.739,341.39,21.41,System Normal
2004-01-05 11:12:00,42.321,2702.3,74.298,120.4,0.32511,80.155,65.706,341.9,15.34,System Normal
2004-01-05 11:13:00,42.29,2703.3,75.233,120.39,0.32685,80.24,65.679,341.96,1.74,System Normal
2004-01-05 11:14:00,42.818,2704.4,75.318,120.42,0.33991,80.285,65.682,341.92,8.62,System Normal
2004-01-05 11:15:00,42.479,2704.2,74.309,120.42,0.33816,80.186,65.684,342.05,2.44,System Normal
2004-01-05 11:16:00,42.066,2703.9,74.936,120.39,0.35435,80.208,65.657,341.79,13.62,System Normal
2004-01-05 11:17:00,42.552,2704.8,75.193,120.41,0.35548,80.302,65.666,341.92,24.4,System Normal
2004-01-05 11:18:00,42.416,2704.4,75.008,120.4,0.32948,80.111,65.641,341.85,0.56,System Normal
2004-01-05 11:19:00,42.241,2704.2,74.653,120.39,0.32672,79.982,65.567,342.27,8.94,System Normal
2004-01-05 11:20:00,42.144,2706.5,75.716,120.39,0.33177,80.176,65.525,342.09,15.78,System Normal
2004-01-05 11:21:00,42.435,2709.3,74.774,120.41,0.33456,80.465,65.598,342.4,10.95,System Normal
2004-01-05 11:22:00,42.173,2708.2,75.312,120.4,0.33854,80.363,65.661,342.1,20.68,System Normal
2004-01-05 11:23:00,42.314,2705.0,75.521,120.42,0.33959,80.026,65.617,342.52,3.31,System Normal
2004-01-05 11:24:00,42.31,2700.1,75.179,120.4,0.35417,79.855,65.546,341.2,6.73,System Normal
2004-01-05 11:25:00,41.837,2701.3,75.382,120.42,0.34894,79.988,65.461,341.79,59.74,ACTION: Inform shift supervisor of the deviation.
2004-01-05 11:26:00,42.324,2703.7,75.064,120.41,0.34976,80.232,65.468,341.35,11.45,System Normal
2004-01-05 11:27:00,42.323,2703.3,75.186,120.38,0.34909,80.286,65.489,341.16,16.11,System Normal
2004-01-05 11:28:00,42.121,2702.7,74.673,120.43,0.34268,80.327,65.506,341.39,26.14,System Normal
2004-01-05 11:29:00,42.139,2702.3,74.777,120.41,0.34124,80.49,65.532,340.53,2.24,System Normal
2004-01-05 11:30:00,42.759,2696.8,75.407,120.4,0.34709,80.207,65.547,340.29,5.59,System Normal
2004-01-05 11:31:00,42.602,2693.2,76.296,120.36,0.34564,80.013,65.468,340.1,14.31,System Normal
2004-01-05 11:32:00,42.206,2694.6,75.115,120.41,0.32913,80.179,65.446,340.61,13.83,System Normal
2004-01-05 11:33:00,42.2,2693.4,74.883,120.36,0.33104,80.322,65.508,339.47,34.06,System Normal
2004-01-05 11:34:00,42.156,2694.6,74.586,120.4,0.34242,80.414,65.493,339.28,11.25,System Normal
2004-01-05 11:35:00,42.36,2694.5,74.99,120.37,0.34043,80.304,65.523,339.43,11.38,System Normal
2004-01-05 11:36:00,42.544,2694.4,75.596,120.4,0.33947,80.107,65.432,339.77,9.25,System Normal
2004-01-05 11:37:00,42.4,2695.4,74.861,120.37,0.34666,80.202,65.361,339.82,21.91,System Normal
2004-01-05 11:38:00,42.286,2698.4,74.931,120.43,0.35308,80.36,65.343,340.01,23.31,System Normal
2004-01-05 11:39:00,42.217,2698.6,74.723,120.42,0.35142,80.452,65.368,339.68,3.8,System Normal
